SKU,Store,category,OOS_days_x,date_list,OOS_lastDay_x,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category_x,Category_y,State,City,BU,Concept,Brand,OOS_days_y,Date_list,OOS_lastDay_y,Avg Loss Sale qty,Avg Loss Net Sales,Avg Loss Margin,Total Loss Sale qty,Total Loss Net Sales,Total Loss Margin
AULS502457-Keep You Close,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0476190485060215,1.4714285135269165,0.7571428418159485,0.3333333395421505,10.299999594688416,5.299999892711639,03-Books,03-Books,QLD,Townsville,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.047619048,1.471428571,0.7571428570000001,0.333333333,10.3,5.3
AULS475480XXL-MENS T - DESTINATION LOCK UP,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.3181818127632141,6.119090557098389,3.1759092807769775,2.227272689342499,42.83363389968872,22.231364965438843,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.318181818,6.119090909,3.1759090910000003,2.227272727,42.83363636,22.23136364
AULS501462-Toy Story 4: Activity Bag,AULS.OOL101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.7692307829856873,6.984615802764893,5.15000057220459,4.6153846979141235,41.907694816589355,30.90000343322754,03-Books,,,,,,,,,,,,,,,
AULS505613-Return of Thelma the Unicorn,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.2222222238779068,2.357222318649292,1.086111068725586,1.111111119389534,11.78611159324646,5.43055534362793,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.222222222,2.357222222,1.0857611109999998,1.111111111,11.78611111,5.428805556
AULS448879-LM21 Unique Ulysses Butterfly,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS45427842099-M WC SCARF STRIPE NAVY,AULS.OOL101,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS484995S-LADIES T - BOARDS,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.2222222238779068,4.039999961853027,1.984444499015808,1.5555555671453476,28.27999973297119,13.891111493110657,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.222222222,4.04,1.984444444,1.5555555559999998,28.28,13.89111111
AULS4999390-QLD SOO19 Original,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.27272728085517883,4.524545669555664,0.17363636195659637,1.9090909659862518,31.67181968688965,1.2154545336961746,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,1.0,['2019-11-30'],1.0,0.16,2.6544,0.103844,0.16,2.6544,0.103844
AULS502685-Bulletproof Problem Solving,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,WILY-WILY,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505463-Beauchamp Hall,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.06666667014360428,1.0299999713897705,0.515333354473114,0.46666669100522995,7.2099997997283936,3.607333481311798,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.066666667,1.03,0.515066667,0.46666666700000003,7.21,3.605466667
AULS455584000-QLD Reds Original,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0625,0.28437501192092896,0.0,0.4375,1.9906250834465027,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0625,0.284375,-0.708125,0.4375,1.990625,-4.956875
AULS472375420M-(AM) AUS COAT OF ARM,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS482445-Brain Rules for Ageing Well,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS492137-Pig the Grub,AULS.OOL101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1666666716337204,1.7788889408111572,0.7350000143051147,1.0000000298023224,10.673333644866943,4.4100000858306885,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.166666667,1.778888889,0.735266667,1.0,10.67333333,4.4116
AULS498158-Other Wife,AULS.OOL114,,1,['2019-11-25'],0,0.0714285746216774,0.9735714197158813,0.5342857241630554,0.0714285746216774,0.9735714197158813,0.5342857241630554,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,HODD-HODD,1.0,['2019-11-25'],0.0,0.071428571,0.973571429,0.5345,0.071428571,0.973571429,0.5345
AULS500198-Little Book Of Buddhism,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.20000000298023224,2.452000141143799,1.0880000591278076,1.4000000208616257,17.164000988006592,7.616000413894653,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.2,2.452,1.088,1.4,17.164,7.6160000000000005
AULS429205-One Shot,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4723774412-(AM) BUG EYE P,AULS.OOL104,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS495363GREEN14Y-BBL19 MEL STARS K ONFLD JERSEY,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499817NAVYM-W19 COWBOYS M CLUB GRAPHIX T,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS387712046M-SWAGMAN CRUSHABLE HAT BROWN,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS466476-Mens Watch Traditional Asst,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS482528-Art of Happiness 20th Anniv. G,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503629-FORTNITE Official Outfits Hand,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,1.9257692098617554,0.946538507938385,0.3076923191547394,7.7030768394470215,3.78615403175354,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,1.9257692309999999,0.946538462,0.307692308,7.703076922999999,3.7861538460000004
AULS503581-Shipwreck Hunter,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1428571492433548,3.1157143115997314,1.6228570938110352,1.0000000447034836,21.81000018119812,11.359999656677246,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.14285714300000002,3.115714286,1.622857143,1.0,21.81,11.36
AULS504611-Secret Network of Nature,AULS.OOL101,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.31578946113586426,6.02526330947876,3.1547365188598633,0.9473683834075928,18.07578992843628,9.46420955657959,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.31578947399999996,6.025263158,3.154757895,0.947368421,18.07578947,9.464273684
AULS438672-Throne of Glass,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,BLOM-Bloomsbury,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499185-Forgotten Child,AULS.OOL101,,2,"['2019-11-29', '2019-11-30']",1,0.20000000298023224,3.815999984741211,1.9459998607635498,0.4000000059604645,7.631999969482422,3.8919997215270996,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HARP-Harper Collins,2.0,"['2019-11-29', '2019-11-30']",1.0,0.2,3.8160000000000003,1.9459400000000002,0.4,7.632000000000001,3.8918800000000005
AULS448870-LM12 Laziest Lizard Little Mat,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.09090909361839294,0.3636363744735718,0.20909090340137482,0.6363636553287506,2.5454546213150024,1.4636363238096237,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.090909091,0.363636364,0.208831818,0.636363636,2.545454545,1.461822727
AULS498665NAVY4-HOODY APP SHARK,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS46969942014-TeamAUS-CWG KIDS HOODED SWEAT,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS483761-Stink-o-Saurus,AULS.OOL101,,5,"['2019-11-25', '2019-11-26', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,2.0,"['2019-11-25', '2019-11-26']",0.0,0.037037037,0.378888889,0.170122222,0.074074074,0.757777778,0.340244444
AULS506791S-NRL Cowboys Hawaiian Shirt MEN,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0714285746216774,4.220714092254639,1.8764286041259766,0.5000000223517418,29.54499864578247,13.135000228881836,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.071428571,4.220714286000001,1.876428571,0.5,29.545,13.135
AULS460022-WeirDo: #7 Mega Weird,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS494092-Dead If You Dont,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS502568-After the End,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.1428571492433548,4.414285659790039,2.2714285850524902,1.0000000447034836,30.899999618530273,15.900000095367432,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.14285714300000002,4.414285714,2.271428571,1.0,30.9,15.9
AULS448869-LM11 Kindest Koala Little Mate,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.4000000059604645,1.4560000896453857,0.7760000228881836,2.8000000417232513,10.1920006275177,5.432000160217285,03-Books,03-Books,QLD,Townsville,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.4,1.456,0.77604,2.8,10.192,5.43228
AULS399669-Stolen Life,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SIMS-SIMS,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS495389NVPRPS-NRL19 STORM M SQUAD HOODY,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
